tabela,variavel_id,variavel,unidade,categorias,categorias_ids,fonte,tema,campo,municipios_com_registro,valores_numericos,divulgacao,fonte_divulgacao,camada
9606,93,População residente,Pessoas,Cor ou raça: Total | Sexo: Total | Idade: 65 a 69 anos,"[[""86"", ""95251""], [""2"", ""6794""], [""287"", ""93096""]]",https://sidra.ibge.gov.br/tabela/9606,02_cor_raca,V02000292,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9606,93,População residente,Pessoas,Cor ou raça: Total | Sexo: Total | Idade: 70 a 74 anos,"[[""86"", ""95251""], [""2"", ""6794""], [""287"", ""93097""]]",https://sidra.ibge.gov.br/tabela/9606,02_cor_raca,V02000293,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9606,93,População residente,Pessoas,Cor ou raça: Total | Sexo: Total | Idade: 75 a 79 anos,"[[""86"", ""95251""], [""2"", ""6794""], [""287"", ""93098""]]",https://sidra.ibge.gov.br/tabela/9606,02_cor_raca,V02000294,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,10613,Idade mediana,Anos,Cor ou raça: Branca,"[[""86"", ""2776""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000295,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,10613,Idade mediana,Anos,Cor ou raça: Preta,"[[""86"", ""2777""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000296,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,10613,Idade mediana,Anos,Cor ou raça: Amarela,"[[""86"", ""2778""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000297,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,10613,Idade mediana,Anos,Cor ou raça: Parda,"[[""86"", ""2779""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000298,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,10613,Idade mediana,Anos,Cor ou raça: Indígena,"[[""86"", ""2780""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000299,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,10613,Idade mediana,Anos,Cor ou raça: Total,"[[""86"", ""95251""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000300,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,8845,Razão de sexo,Razão,Cor ou raça: Branca,"[[""86"", ""2776""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000301,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,8845,Razão de sexo,Razão,Cor ou raça: Preta,"[[""86"", ""2777""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000302,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,8845,Razão de sexo,Razão,Cor ou raça: Amarela,"[[""86"", ""2778""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000303,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,8845,Razão de sexo,Razão,Cor ou raça: Parda,"[[""86"", ""2779""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000304,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,8845,Razão de sexo,Razão,Cor ou raça: Indígena,"[[""86"", ""2780""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000305,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,8845,Razão de sexo,Razão,Cor ou raça: Total,"[[""86"", ""95251""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000306,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,9175,Índice de envelhecimento (Idosos: 60 anos ou mais de idade),Razão,Cor ou raça: Branca,"[[""86"", ""2776""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000307,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,9175,Índice de envelhecimento (Idosos: 60 anos ou mais de idade),Razão,Cor ou raça: Preta,"[[""86"", ""2777""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000308,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,9175,Índice de envelhecimento (Idosos: 60 anos ou mais de idade),Razão,Cor ou raça: Amarela,"[[""86"", ""2778""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000309,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,9175,Índice de envelhecimento (Idosos: 60 anos ou mais de idade),Razão,Cor ou raça: Parda,"[[""86"", ""2779""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000310,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,9175,Índice de envelhecimento (Idosos: 60 anos ou mais de idade),Razão,Cor ou raça: Indígena,"[[""86"", ""2780""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000311,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
9756,9175,Índice de envelhecimento (Idosos: 60 anos ou mais de idade),Razão,Cor ou raça: Total,"[[""86"", ""95251""]]",https://sidra.ibge.gov.br/tabela/9756,02_cor_raca,V02000312,645,645,Censo Demográfico | População por Cor ou Raça - Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/universo-populacao-por-cor-ou-raca,02_cor_raca_02
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Coletivo - com morador,"[[""3"", ""10004""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000001,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Coletivo - sem morador,"[[""3"", ""10005""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000002,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Coletivo,"[[""3"", ""103995""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000003,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Particular permanente,"[[""3"", ""2504""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000004,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Particular improvisado,"[[""3"", ""2505""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000005,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Total,"[[""3"", ""59993""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000006,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Particular permanente ocupado,"[[""3"", ""59998""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000007,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Particular permanente ocupado - com entrevista,"[[""3"", ""59999""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000008,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Particular permanente ocupado - sem entrevista,"[[""3"", ""60000""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000009,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Particular permanente não ocupado,"[[""3"", ""60001""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000010,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Particular permanente não ocupado - vago,"[[""3"", ""60002""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000011,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Particular permanente não ocupado - uso ocasional,"[[""3"", ""60003""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000012,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,1000617,Domicílios recenseados - percentual do total geral,Percentual,Espécie: Particular,"[[""3"", ""9697""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000013,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Coletivo - com morador,"[[""3"", ""10004""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000014,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Coletivo - sem morador,"[[""3"", ""10005""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000015,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Coletivo,"[[""3"", ""103995""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000016,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Particular permanente,"[[""3"", ""2504""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000017,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Particular improvisado,"[[""3"", ""2505""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000018,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Total,"[[""3"", ""59993""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000019,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Particular permanente ocupado,"[[""3"", ""59998""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000020,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Particular permanente ocupado - com entrevista,"[[""3"", ""59999""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000021,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Particular permanente ocupado - sem entrevista,"[[""3"", ""60000""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000022,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Particular permanente não ocupado,"[[""3"", ""60001""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000023,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Particular permanente não ocupado - vago,"[[""3"", ""60002""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000024,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Particular permanente não ocupado - uso ocasional,"[[""3"", ""60003""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000025,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
4711,617,Domicílios recenseados,Domicílios,Espécie: Particular,"[[""3"", ""9697""]]",https://sidra.ibge.gov.br/tabela/4711,03_domicilios,V03000026,645,645,Censo Demográfico | População e Domicílios - Primeiros Resultados do Universo,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/primeiros-resultados-populacao-e-domicilios,03_domicilios_01
